ConfigID	k_StrategiesPerAgent	K_StrategySpace	l_Lambda	m_Memory	n_Agents	p_Crowded	s_Seed	ABMAT_Max_t	ABMAT_SeqMC_BCc	ABMAT_SeqMC_Pv	ABMAT_SeqMC_seed	ABMAT_Window
230.0	0.0	0.8	0.5	13.0	10.0	0.4	1557478966.0	1000.0	20.0	0.05	1045113594.0	300.0
231.0	0.0	0.0	0.5	13.0	2010.0	0.4	1875662121.0	1000.0	20.0	0.05	1934242524.0	300.0
232.0	0.0	0.2	0.5	13.0	2010.0	0.4	905638795.0	1000.0	20.0	0.05	594483168.0	300.0
233.0	0.0	0.4	0.5	13.0	2010.0	0.4	1272062644.0	1000.0	20.0	0.05	1959285365.0	300.0
234.0	0.0	0.6	0.5	13.0	2010.0	0.4	452393607.0	1000.0	20.0	0.05	1337810551.0	300.0
235.0	0.0	0.8	0.5	13.0	2010.0	0.4	1356265245.0	1000.0	20.0	0.05	1574348227.0	300.0
236.0	0.0	0.0	0.5	13.0	4010.0	0.4	282539453.0	1000.0	20.0	0.05	1537222406.0	300.0
237.0	0.0	0.2	0.5	13.0	4010.0	0.4	1952132473.0	1000.0	20.0	0.05	385866539.0	300.0
238.0	0.0	0.4	0.5	13.0	4010.0	0.4	510120406.0	1000.0	20.0	0.05	2086055079.0	300.0
239.0	0.0	0.6	0.5	13.0	4010.0	0.4	388645047.0	1000.0	20.0	0.05	1834778016.0	300.0
240.0	0.0	0.8	0.5	13.0	4010.0	0.4	1057158647.0	1000.0	20.0	0.05	530924690.0	300.0
241.0	0.0	0.0	0.5	13.0	6010.0	0.4	1869921174.0	1000.0	20.0	0.05	956285754.0	300.0
242.0	0.0	0.2	0.5	13.0	6010.0	0.4	1105561849.0	1000.0	20.0	0.05	771447787.0	300.0
243.0	0.0	0.4	0.5	13.0	6010.0	0.4	1273352257.0	1000.0	20.0	0.05	351164843.0	300.0
244.0	0.0	0.6	0.5	13.0	6010.0	0.4	839841205.0	1000.0	20.0	0.05	2081797109.0	300.0
245.0	0.0	0.8	0.5	13.0	6010.0	0.4	554337326.0	1000.0	20.0	0.05	1410331248.0	300.0
246.0	0.0	0.0	0.5	13.0	8010.0	0.4	698340346.0	1000.0	20.0	0.05	1661020889.0	300.0
247.0	0.0	0.2	0.5	13.0	8010.0	0.4	281049047.0	1000.0	20.0	0.05	2082674835.0	300.0
248.0	0.0	0.4	0.5	13.0	8010.0	0.4	974505620.0	1000.0	20.0	0.05	506914511.0	300.0
249.0	0.0	0.6	0.5	13.0	8010.0	0.4	157833064.0	1000.0	20.0	0.05	364552326.0	300.0
250.0	0.0	0.8	0.5	13.0	8010.0	0.4	1116206055.0	1000.0	20.0	0.05	723708811.0	300.0
251.0	0.0	0.0	0.5	13.0	10.0	0.6	1780013474.0	1000.0	20.0	0.05	925323911.0	300.0
252.0	0.0	0.2	0.5	13.0	10.0	0.6	534109834.0	1000.0	20.0	0.05	1325308767.0	300.0
253.0	0.0	0.4	0.5	13.0	10.0	0.6	1517792516.0	1000.0	20.0	0.05	358719766.0	300.0
254.0	0.0	0.6	0.5	13.0	10.0	0.6	359959527.0	1000.0	20.0	0.05	78751291.0	300.0
255.0	0.0	0.8	0.5	13.0	10.0	0.6	1581411285.0	1000.0	20.0	0.05	1425509368.0	300.0
256.0	0.0	0.0	0.5	13.0	2010.0	0.6	1019262045.0	1000.0	20.0	0.05	1812842235.0	300.0
257.0	0.0	0.2	0.5	13.0	2010.0	0.6	1730163479.0	1000.0	20.0	0.05	1257038926.0	300.0
258.0	0.0	0.4	0.5	13.0	2010.0	0.6	1864598376.0	1000.0	20.0	0.05	442040633.0	300.0
259.0	0.0	0.6	0.5	13.0	2010.0	0.6	240345553.0	1000.0	20.0	0.05	579282880.0	300.0
260.0	0.0	0.8	0.5	13.0	2010.0	0.6	122593091.0	1000.0	20.0	0.05	1140677876.0	300.0
261.0	0.0	0.0	0.5	13.0	4010.0	0.6	2011345408.0	1000.0	20.0	0.05	84489611.0	300.0
262.0	0.0	0.2	0.5	13.0	4010.0	0.6	262229044.0	1000.0	20.0	0.05	971090019.0	300.0
263.0	0.0	0.4	0.5	13.0	4010.0	0.6	2005481329.0	1000.0	20.0	0.05	678940066.0	300.0
264.0	0.0	0.6	0.5	13.0	4010.0	0.6	1089278457.0	1000.0	20.0	0.05	89277036.0	300.0
265.0	0.0	0.8	0.5	13.0	4010.0	0.6	318564599.0	1000.0	20.0	0.05	2118772055.0	300.0
266.0	0.0	0.0	0.5	13.0	6010.0	0.6	2072576618.0	1000.0	20.0	0.05	10608529.0	300.0
267.0	0.0	0.2	0.5	13.0	6010.0	0.6	2044000244.0	1000.0	20.0	0.05	1372499615.0	300.0
268.0	0.0	0.4	0.5	13.0	6010.0	0.6	1863840345.0	1000.0	20.0	0.05	976546404.0	300.0
269.0	0.0	0.6	0.5	13.0	6010.0	0.6	1107234040.0	1000.0	20.0	0.05	1049790038.0	300.0
270.0	0.0	0.8	0.5	13.0	6010.0	0.6	1432080088.0	1000.0	20.0	0.05	299898787.0	300.0
271.0	0.0	0.0	0.5	13.0	8010.0	0.6	64367795.0	1000.0	20.0	0.05	661274515.0	300.0
272.0	0.0	0.2	0.5	13.0	8010.0	0.6	1513290415.0	1000.0	20.0	0.05	433476988.0	300.0
273.0	0.0	0.4	0.5	13.0	8010.0	0.6	1446185138.0	1000.0	20.0	0.05	2082870258.0	300.0
274.0	0.0	0.6	0.5	13.0	8010.0	0.6	201650253.0	1000.0	20.0	0.05	1444402050.0	300.0
275.0	0.0	0.8	0.5	13.0	8010.0	0.6	952946340.0	1000.0	20.0	0.05	1864321295.0	300.0
276.0	0.0	0.0	0.5	13.0	10.0	0.8	380426277.0	1000.0	20.0	0.05	1487402906.0	300.0
277.0	0.0	0.2	0.5	13.0	10.0	0.8	1799838879.0	1000.0	20.0	0.05	2028543589.0	300.0
278.0	0.0	0.4	0.5	13.0	10.0	0.8	1467263968.0	1000.0	20.0	0.05	1067674676.0	300.0
279.0	0.0	0.6	0.5	13.0	10.0	0.8	1326816845.0	1000.0	20.0	0.05	1865959245.0	300.0
280.0	0.0	0.8	0.5	13.0	10.0	0.8	1225375100.0	1000.0	20.0	0.05	65255715.0	300.0
281.0	0.0	0.0	0.5	13.0	2010.0	0.8	1999197100.0	1000.0	20.0	0.05	1480747422.0	300.0
282.0	0.0	0.2	0.5	13.0	2010.0	0.8	1452801433.0	1000.0	20.0	0.05	463158864.0	300.0
283.0	0.0	0.4	0.5	13.0	2010.0	0.8	1414945773.0	1000.0	20.0	0.05	845817371.0	300.0
284.0	0.0	0.6	0.5	13.0	2010.0	0.8	1398512169.0	1000.0	20.0	0.05	228906790.0	300.0
285.0	0.0	0.8	0.5	13.0	2010.0	0.8	1412712034.0	1000.0	20.0	0.05	2146224633.0	300.0
286.0	0.0	0.0	0.5	13.0	4010.0	0.8	103534566.0	1000.0	20.0	0.05	2098465581.0	300.0
287.0	0.0	0.2	0.5	13.0	4010.0	0.8	873828192.0	1000.0	20.0	0.05	1869928795.0	300.0
288.0	0.0	0.4	0.5	13.0	4010.0	0.8	1680160033.0	1000.0	20.0	0.05	1217658148.0	300.0
289.0	0.0	0.6	0.5	13.0	4010.0	0.8	1585807601.0	1000.0	20.0	0.05	1886597802.0	300.0
290.0	0.0	0.8	0.5	13.0	4010.0	0.8	867884732.0	1000.0	20.0	0.05	702298367.0	300.0
291.0	0.0	0.0	0.5	13.0	6010.0	0.8	1433645879.0	1000.0	20.0	0.05	1734835950.0	300.0
292.0	0.0	0.2	0.5	13.0	6010.0	0.8	1636994862.0	1000.0	20.0	0.05	1713291764.0	300.0
293.0	0.0	0.4	0.5	13.0	6010.0	0.8	935408046.0	1000.0	20.0	0.05	1756285605.0	300.0
294.0	0.0	0.6	0.5	13.0	6010.0	0.8	258146982.0	1000.0	20.0	0.05	1169281434.0	300.0
295.0	0.0	0.8	0.5	13.0	6010.0	0.8	12366630.0	1000.0	20.0	0.05	697042762.0	300.0
296.0	0.0	0.0	0.5	13.0	8010.0	0.8	786970154.0	1000.0	20.0	0.05	850774377.0	300.0
297.0	0.0	0.2	0.5	13.0	8010.0	0.8	1493504454.0	1000.0	20.0	0.05	834422169.0	300.0
298.0	0.0	0.4	0.5	13.0	8010.0	0.8	963562218.0	1000.0	20.0	0.05	510122137.0	300.0
299.0	0.0	0.6	0.5	13.0	8010.0	0.8	801552119.0	1000.0	20.0	0.05	488057809.0	300.0
300.0	0.0	0.8	0.5	13.0	8010.0	0.8	157187050.0	1000.0	20.0	0.05	1295895986.0	300.0
301.0	0.0	0.0	0.5	13.0	10.0	0.2	1434976058.0	1000.0	20.0	0.05	1330345388.0	300.0
302.0	0.0	0.2	0.5	13.0	10.0	0.2	995345880.0	1000.0	20.0	0.05	815583753.0	300.0
303.0	0.0	0.4	0.5	13.0	10.0	0.2	1853994894.0	1000.0	20.0	0.05	1114719646.0	300.0
304.0	0.0	0.6	0.5	13.0	10.0	0.2	1029035247.0	1000.0	20.0	0.05	55065918.0	300.0
305.0	0.0	0.8	0.5	13.0	10.0	0.2	732824130.0	1000.0	20.0	0.05	816463875.0	300.0
306.0	0.0	0.0	0.5	13.0	2010.0	0.2	856465401.0	1000.0	20.0	0.05	1245910676.0	300.0
307.0	0.0	0.2	0.5	13.0	2010.0	0.2	1145902744.0	1000.0	20.0	0.05	1305466246.0	300.0
308.0	0.0	0.4	0.5	13.0	2010.0	0.2	1642574296.0	1000.0	20.0	0.05	1745873579.0	300.0
309.0	0.0	0.6	0.5	13.0	2010.0	0.2	1542157563.0	1000.0	20.0	0.05	2051971511.0	300.0
310.0	0.0	0.8	0.5	13.0	2010.0	0.2	39154174.0	1000.0	20.0	0.05	420430024.0	300.0
311.0	0.0	0.0	0.5	13.0	4010.0	0.2	16241151.0	1000.0	20.0	0.05	1390441361.0	300.0
312.0	0.0	0.2	0.5	13.0	4010.0	0.2	1928505918.0	1000.0	20.0	0.05	522874251.0	300.0
313.0	0.0	0.4	0.5	13.0	4010.0	0.2	1990791525.0	1000.0	20.0	0.05	129423236.0	300.0
314.0	0.0	0.6	0.5	13.0	4010.0	0.2	2006686087.0	1000.0	20.0	0.05	755103971.0	300.0
315.0	0.0	0.8	0.5	13.0	4010.0	0.2	217799571.0	1000.0	20.0	0.05	1043401658.0	300.0
316.0	0.0	0.0	0.5	13.0	6010.0	0.2	551423481.0	1000.0	20.0	0.05	611759899.0	300.0
317.0	0.0	0.2	0.5	13.0	6010.0	0.2	659900175.0	1000.0	20.0	0.05	1724484984.0	300.0
318.0	0.0	0.4	0.5	13.0	6010.0	0.2	1157840025.0	1000.0	20.0	0.05	668528194.0	300.0
319.0	0.0	0.6	0.5	13.0	6010.0	0.2	1310681819.0	1000.0	20.0	0.05	1537921862.0	300.0
320.0	0.0	0.8	0.5	13.0	6010.0	0.2	585455584.0	1000.0	20.0	0.05	888089933.0	300.0
321.0	0.0	0.0	0.5	13.0	8010.0	0.2	261748393.0	1000.0	20.0	0.05	389015267.0	300.0
322.0	0.0	0.2	0.5	13.0	8010.0	0.2	1462689453.0	1000.0	20.0	0.05	389635885.0	300.0
323.0	0.0	0.4	0.5	13.0	8010.0	0.2	1127779779.0	1000.0	20.0	0.05	1522665252.0	300.0
324.0	0.0	0.6	0.5	13.0	8010.0	0.2	229516445.0	1000.0	20.0	0.05	1218293715.0	300.0
325.0	0.0	0.8	0.5	13.0	8010.0	0.2	550964383.0	1000.0	20.0	0.05	2067869718.0	300.0
326.0	0.0	0.0	0.5	13.0	10.0	0.4	1038406369.0	1000.0	20.0	0.05	1730855820.0	300.0
327.0	0.0	0.2	0.5	13.0	10.0	0.4	1181602502.0	1000.0	20.0	0.05	93227705.0	300.0
328.0	0.0	0.4	0.5	13.0	10.0	0.4	1359682226.0	1000.0	20.0	0.05	2043123119.0	300.0
329.0	0.0	0.6	0.5	13.0	10.0	0.4	1291951546.0	1000.0	20.0	0.05	1759194680.0	300.0
330.0	0.0	0.8	0.5	13.0	10.0	0.4	1898818921.0	1000.0	20.0	0.05	489797581.0	300.0
331.0	0.0	0.0	0.5	13.0	2010.0	0.4	455362827.0	1000.0	20.0	0.05	1312071683.0	300.0
332.0	0.0	0.2	0.5	13.0	2010.0	0.4	882676918.0	1000.0	20.0	0.05	1803588414.0	300.0
333.0	0.0	0.4	0.5	13.0	2010.0	0.4	1932784940.0	1000.0	20.0	0.05	758966633.0	300.0
334.0	0.0	0.6	0.5	13.0	2010.0	0.4	508675653.0	1000.0	20.0	0.05	1676165780.0	300.0
335.0	0.0	0.8	0.5	13.0	2010.0	0.4	590141468.0	1000.0	20.0	0.05	1766550797.0	300.0
336.0	0.0	0.0	0.5	13.0	4010.0	0.4	909970971.0	1000.0	20.0	0.05	1433552493.0	300.0
337.0	0.0	0.2	0.5	13.0	4010.0	0.4	205160525.0	1000.0	20.0	0.05	1339727698.0	300.0
338.0	0.0	0.4	0.5	13.0	4010.0	0.4	970163703.0	1000.0	20.0	0.05	1259732082.0	300.0
339.0	0.0	0.6	0.5	13.0	4010.0	0.4	360807764.0	1000.0	20.0	0.05	1582424317.0	300.0
340.0	0.0	0.8	0.5	13.0	4010.0	0.4	1852842615.0	1000.0	20.0	0.05	465445177.0	300.0
341.0	0.0	0.0	0.5	13.0	6010.0	0.4	205545444.0	1000.0	20.0	0.05	50763478.0	300.0
342.0	0.0	0.2	0.5	13.0	6010.0	0.4	1378623299.0	1000.0	20.0	0.05	1303724515.0	300.0
343.0	0.0	0.4	0.5	13.0	6010.0	0.4	1174023754.0	1000.0	20.0	0.05	498102597.0	300.0
344.0	0.0	0.6	0.5	13.0	6010.0	0.4	839464234.0	1000.0	20.0	0.05	1276628209.0	300.0
345.0	0.0	0.8	0.5	13.0	6010.0	0.4	1066798706.0	1000.0	20.0	0.05	2121253251.0	300.0
346.0	0.0	0.0	0.5	13.0	8010.0	0.4	293002138.0	1000.0	20.0	0.05	1492811562.0	300.0
347.0	0.0	0.2	0.5	13.0	8010.0	0.4	868267943.0	1000.0	20.0	0.05	919551671.0	300.0
348.0	0.0	0.4	0.5	13.0	8010.0	0.4	1541029467.0	1000.0	20.0	0.05	1486995312.0	300.0
349.0	0.0	0.6	0.5	13.0	8010.0	0.4	2128706036.0	1000.0	20.0	0.05	275724638.0	300.0
350.0	0.0	0.8	0.5	13.0	8010.0	0.4	223573770.0	1000.0	20.0	0.05	1555505765.0	300.0
351.0	0.0	0.0	0.5	13.0	10.0	0.6	1242076446.0	1000.0	20.0	0.05	588755549.0	300.0
352.0	0.0	0.2	0.5	13.0	10.0	0.6	170551797.0	1000.0	20.0	0.05	183949691.0	300.0
353.0	0.0	0.4	0.5	13.0	10.0	0.6	1920260281.0	1000.0	20.0	0.05	412031943.0	300.0
354.0	0.0	0.6	0.5	13.0	10.0	0.6	694435142.0	1000.0	20.0	0.05	486740918.0	300.0
355.0	0.0	0.8	0.5	13.0	10.0	0.6	762348762.0	1000.0	20.0	0.05	149086568.0	300.0
356.0	0.0	0.0	0.5	13.0	2010.0	0.6	1114672413.0	1000.0	20.0	0.05	145196876.0	300.0
357.0	0.0	0.2	0.5	13.0	2010.0	0.6	1718752513.0	1000.0	20.0	0.05	501892875.0	300.0
358.0	0.0	0.4	0.5	13.0	2010.0	0.6	1159666756.0	1000.0	20.0	0.05	1889955449.0	300.0
359.0	0.0	0.6	0.5	13.0	2010.0	0.6	1397748507.0	1000.0	20.0	0.05	1144518132.0	300.0
360.0	0.0	0.8	0.5	13.0	2010.0	0.6	696501432.0	1000.0	20.0	0.05	715116163.0	300.0
361.0	0.0	0.0	0.5	13.0	4010.0	0.6	1437712288.0	1000.0	20.0	0.05	2134898021.0	300.0
362.0	0.0	0.2	0.5	13.0	4010.0	0.6	1421288837.0	1000.0	20.0	0.05	1197830768.0	300.0
363.0	0.0	0.4	0.5	13.0	4010.0	0.6	1569060023.0	1000.0	20.0	0.05	999021445.0	300.0
364.0	0.0	0.6	0.5	13.0	4010.0	0.6	129154698.0	1000.0	20.0	0.05	1207523217.0	300.0
365.0	0.0	0.8	0.5	13.0	4010.0	0.6	2056484638.0	1000.0	20.0	0.05	376460203.0	300.0
366.0	0.0	0.0	0.5	13.0	6010.0	0.6	1481774220.0	1000.0	20.0	0.05	431501811.0	300.0
367.0	0.0	0.2	0.5	13.0	6010.0	0.6	1150681190.0	1000.0	20.0	0.05	207611096.0	300.0
368.0	0.0	0.4	0.5	13.0	6010.0	0.6	967164221.0	1000.0	20.0	0.05	1623848384.0	300.0
369.0	0.0	0.6	0.5	13.0	6010.0	0.6	746404165.0	1000.0	20.0	0.05	1427887055.0	300.0
370.0	0.0	0.8	0.5	13.0	6010.0	0.6	1708215783.0	1000.0	20.0	0.05	1991099205.0	300.0
371.0	0.0	0.0	0.5	13.0	8010.0	0.6	503890034.0	1000.0	20.0	0.05	857524400.0	300.0
372.0	0.0	0.2	0.5	13.0	8010.0	0.6	327310897.0	1000.0	20.0	0.05	2131342091.0	300.0
373.0	0.0	0.4	0.5	13.0	8010.0	0.6	1990719419.0	1000.0	20.0	0.05	1159549108.0	300.0
374.0	0.0	0.6	0.5	13.0	8010.0	0.6	1808252730.0	1000.0	20.0	0.05	1118748737.0	300.0
375.0	0.0	0.8	0.5	13.0	8010.0	0.6	1339140068.0	1000.0	20.0	0.05	191393261.0	300.0
376.0	0.0	0.0	0.5	13.0	10.0	0.8	1621930877.0	1000.0	20.0	0.05	274262618.0	300.0
377.0	0.0	0.2	0.5	13.0	10.0	0.8	1773966727.0	1000.0	20.0	0.05	1679392530.0	300.0
378.0	0.0	0.4	0.5	13.0	10.0	0.8	1522017649.0	1000.0	20.0	0.05	77653827.0	300.0
379.0	0.0	0.6	0.5	13.0	10.0	0.8	650963188.0	1000.0	20.0	0.05	565029942.0	300.0
380.0	0.0	0.8	0.5	13.0	10.0	0.8	773387046.0	1000.0	20.0	0.05	188211366.0	300.0
381.0	0.0	0.0	0.5	13.0	2010.0	0.8	2012101603.0	1000.0	20.0	0.05	1189281256.0	300.0
382.0	0.0	0.2	0.5	13.0	2010.0	0.8	656108462.0	1000.0	20.0	0.05	852511317.0	300.0
383.0	0.0	0.4	0.5	13.0	2010.0	0.8	960360143.0	1000.0	20.0	0.05	1289766510.0	300.0
384.0	0.0	0.6	0.5	13.0	2010.0	0.8	1107413139.0	1000.0	20.0	0.05	1974379228.0	300.0
385.0	0.0	0.8	0.5	13.0	2010.0	0.8	1067220953.0	1000.0	20.0	0.05	2130643112.0	300.0
386.0	0.0	0.0	0.5	13.0	4010.0	0.8	1828421174.0	1000.0	20.0	0.05	447772921.0	300.0
387.0	0.0	0.2	0.5	13.0	4010.0	0.8	1998438005.0	1000.0	20.0	0.05	249894937.0	300.0
388.0	0.0	0.4	0.5	13.0	4010.0	0.8	1755459881.0	1000.0	20.0	0.05	817382299.0	300.0
389.0	0.0	0.6	0.5	13.0	4010.0	0.8	1885435496.0	1000.0	20.0	0.05	1864137547.0	300.0
390.0	0.0	0.8	0.5	13.0	4010.0	0.8	1730711618.0	1000.0	20.0	0.05	1696577443.0	300.0
391.0	0.0	0.0	0.5	13.0	6010.0	0.8	654293469.0	1000.0	20.0	0.05	173772838.0	300.0
392.0	0.0	0.2	0.5	13.0	6010.0	0.8	865393345.0	1000.0	20.0	0.05	372641059.0	300.0
393.0	0.0	0.4	0.5	13.0	6010.0	0.8	1492396099.0	1000.0	20.0	0.05	743243504.0	300.0
394.0	0.0	0.6	0.5	13.0	6010.0	0.8	2095106952.0	1000.0	20.0	0.05	1376477055.0	300.0
395.0	0.0	0.8	0.5	13.0	6010.0	0.8	1766263561.0	1000.0	20.0	0.05	284594568.0	300.0
396.0	0.0	0.0	0.5	13.0	8010.0	0.8	1851162004.0	1000.0	20.0	0.05	1981605977.0	300.0
397.0	0.0	0.2	0.5	13.0	8010.0	0.8	1045957506.0	1000.0	20.0	0.05	1301918270.0	300.0
398.0	0.0	0.4	0.5	13.0	8010.0	0.8	1642416541.0	1000.0	20.0	0.05	375463094.0	300.0
399.0	0.0	0.6	0.5	13.0	8010.0	0.8	1079252431.0	1000.0	20.0	0.05	856122333.0	300.0
400.0	0.0	0.8	0.5	13.0	8010.0	0.8	314335755.0	1000.0	20.0	0.05	789274162.0	300.0
401.0	0.0	0.0	0.5	16.0	10.0	0.2	146398921.0	1000.0	20.0	0.05	55430649.0	300.0
402.0	0.0	0.2	0.5	16.0	10.0	0.2	290267396.0	1000.0	20.0	0.05	2068273952.0	300.0
403.0	0.0	0.4	0.5	16.0	10.0	0.2	1180105692.0	1000.0	20.0	0.05	2074087297.0	300.0
404.0	0.0	0.6	0.5	16.0	10.0	0.2	928782122.0	1000.0	20.0	0.05	669620047.0	300.0
405.0	0.0	0.8	0.5	16.0	10.0	0.2	1086931374.0	1000.0	20.0	0.05	943844165.0	300.0
406.0	0.0	0.0	0.5	16.0	2010.0	0.2	226913182.0	1000.0	20.0	0.05	1376164032.0	300.0
407.0	0.0	0.2	0.5	16.0	2010.0	0.2	463938465.0	1000.0	20.0	0.05	1330555001.0	300.0
408.0	0.0	0.4	0.5	16.0	2010.0	0.2	1396296214.0	1000.0	20.0	0.05	326470887.0	300.0
409.0	0.0	0.6	0.5	16.0	2010.0	0.2	131747322.0	1000.0	20.0	0.05	1676672739.0	300.0
410.0	0.0	0.8	0.5	16.0	2010.0	0.2	987413891.0	1000.0	20.0	0.05	124905801.0	300.0
411.0	0.0	0.0	0.5	16.0	4010.0	0.2	2136459147.0	1000.0	20.0	0.05	124082811.0	300.0
412.0	0.0	0.2	0.5	16.0	4010.0	0.2	1492576788.0	1000.0	20.0	0.05	2112434406.0	300.0
413.0	0.0	0.4	0.5	16.0	4010.0	0.2	513635363.0	1000.0	20.0	0.05	305478194.0	300.0
414.0	0.0	0.6	0.5	16.0	4010.0	0.2	260672173.0	1000.0	20.0	0.05	651278421.0	300.0
415.0	0.0	0.8	0.5	16.0	4010.0	0.2	216994228.0	1000.0	20.0	0.05	1486405163.0	300.0
416.0	0.0	0.0	0.5	16.0	6010.0	0.2	133770619.0	1000.0	20.0	0.05	1093975690.0	300.0
417.0	0.0	0.2	0.5	16.0	6010.0	0.2	2140390195.0	1000.0	20.0	0.05	1747987843.0	300.0
418.0	0.0	0.4	0.5	16.0	6010.0	0.2	1321173683.0	1000.0	20.0	0.05	657674643.0	300.0
419.0	0.0	0.6	0.5	16.0	6010.0	0.2	1339806106.0	1000.0	20.0	0.05	1131812926.0	300.0
420.0	0.0	0.8	0.5	16.0	6010.0	0.2	915007100.0	1000.0	20.0	0.05	280698397.0	300.0
421.0	0.0	0.0	0.5	16.0	8010.0	0.2	1903968054.0	1000.0	20.0	0.05	965905179.0	300.0
422.0	0.0	0.2	0.5	16.0	8010.0	0.2	417948662.0	1000.0	20.0	0.05	789757193.0	300.0
423.0	0.0	0.4	0.5	16.0	8010.0	0.2	889336872.0	1000.0	20.0	0.05	1777124098.0	300.0
424.0	0.0	0.6	0.5	16.0	8010.0	0.2	1575424886.0	1000.0	20.0	0.05	1652069679.0	300.0
425.0	0.0	0.8	0.5	16.0	8010.0	0.2	23689461.0	1000.0	20.0	0.05	893683906.0	300.0
426.0	0.0	0.0	0.5	16.0	10.0	0.4	1033678695.0	1000.0	20.0	0.05	41215102.0	300.0
427.0	0.0	0.2	0.5	16.0	10.0	0.4	557944618.0	1000.0	20.0	0.05	1632709962.0	300.0
428.0	0.0	0.4	0.5	16.0	10.0	0.4	294440852.0	1000.0	20.0	0.05	1149569754.0	300.0
429.0	0.0	0.6	0.5	16.0	10.0	0.4	462142502.0	1000.0	20.0	0.05	26029166.0	300.0
430.0	0.0	0.8	0.5	16.0	10.0	0.4	517976187.0	1000.0	20.0	0.05	2095672930.0	300.0
431.0	0.0	0.0	0.5	16.0	2010.0	0.4	1721287840.0	1000.0	20.0	0.05	2060675152.0	300.0
432.0	0.0	0.2	0.5	16.0	2010.0	0.4	1047658582.0	1000.0	20.0	0.05	235656693.0	300.0
433.0	0.0	0.4	0.5	16.0	2010.0	0.4	1176734042.0	1000.0	20.0	0.05	975767896.0	300.0
434.0	0.0	0.6	0.5	16.0	2010.0	0.4	1813243028.0	1000.0	20.0	0.05	210630739.0	300.0
435.0	0.0	0.8	0.5	16.0	2010.0	0.4	1048489858.0	1000.0	20.0	0.05	322227055.0	300.0
436.0	0.0	0.0	0.5	16.0	4010.0	0.4	697236244.0	1000.0	20.0	0.05	1583462266.0	300.0
437.0	0.0	0.2	0.5	16.0	4010.0	0.4	1022241149.0	1000.0	20.0	0.05	807213946.0	300.0
438.0	0.0	0.4	0.5	16.0	4010.0	0.4	847131358.0	1000.0	20.0	0.05	986654422.0	300.0
439.0	0.0	0.6	0.5	16.0	4010.0	0.4	1685810191.0	1000.0	20.0	0.05	1915737281.0	300.0
440.0	0.0	0.8	0.5	16.0	4010.0	0.4	2051565617.0	1000.0	20.0	0.05	1689862154.0	300.0
441.0	0.0	0.0	0.5	16.0	6010.0	0.4	677331151.0	1000.0	20.0	0.05	1477758029.0	300.0
442.0	0.0	0.2	0.5	16.0	6010.0	0.4	939745553.0	1000.0	20.0	0.05	546900997.0	300.0
443.0	0.0	0.4	0.5	16.0	6010.0	0.4	1805757966.0	1000.0	20.0	0.05	82519957.0	300.0
444.0	0.0	0.6	0.5	16.0	6010.0	0.4	1936519132.0	1000.0	20.0	0.05	991015309.0	300.0
445.0	0.0	0.8	0.5	16.0	6010.0	0.4	1368379752.0	1000.0	20.0	0.05	1415951766.0	300.0
446.0	0.0	0.0	0.5	16.0	8010.0	0.4	1922250710.0	1000.0	20.0	0.05	1367237731.0	300.0
447.0	0.0	0.2	0.5	16.0	8010.0	0.4	1318412334.0	1000.0	20.0	0.05	143134168.0	300.0
448.0	0.0	0.4	0.5	16.0	8010.0	0.4	1113272750.0	1000.0	20.0	0.05	322485474.0	300.0
449.0	0.0	0.6	0.5	16.0	8010.0	0.4	1583626959.0	1000.0	20.0	0.05	1099988199.0	300.0
450.0	0.0	0.8	0.5	16.0	8010.0	0.4	1460778032.0	1000.0	20.0	0.05	89491874.0	300.0
451.0	0.0	0.0	0.5	16.0	10.0	0.6	182089469.0	1000.0	20.0	0.05	1538292762.0	300.0
452.0	0.0	0.2	0.5	16.0	10.0	0.6	154799934.0	1000.0	20.0	0.05	153022659.0	300.0
453.0	0.0	0.4	0.5	16.0	10.0	0.6	26002754.0	1000.0	20.0	0.05	2054071111.0	300.0
454.0	0.0	0.6	0.5	16.0	10.0	0.6	1583787142.0	1000.0	20.0	0.05	758601624.0	300.0
455.0	0.0	0.8	0.5	16.0	10.0	0.6	636805312.0	1000.0	20.0	0.05	750981968.0	300.0
456.0	0.0	0.0	0.5	16.0	2010.0	0.6	1663555791.0	1000.0	20.0	0.05	1420282572.0	300.0
457.0	0.0	0.2	0.5	16.0	2010.0	0.6	397704454.0	1000.0	20.0	0.05	373896951.0	300.0
458.0	0.0	0.4	0.5	16.0	2010.0	0.6	211303050.0	1000.0	20.0	0.05	1417989293.0	300.0
459.0	0.0	0.6	0.5	16.0	2010.0	0.6	1641477793.0	1000.0	20.0	0.05	569182871.0	300.0
460.0	0.0	0.8	0.5	16.0	2010.0	0.6	44978962.0	1000.0	20.0	0.05	176462313.0	300.0
461.0	0.0	0.0	0.5	16.0	4010.0	0.6	2078463597.0	1000.0	20.0	0.05	634462829.0	300.0
462.0	0.0	0.2	0.5	16.0	4010.0	0.6	1651894131.0	1000.0	20.0	0.05	1341454799.0	300.0
463.0	0.0	0.4	0.5	16.0	4010.0	0.6	820209131.0	1000.0	20.0	0.05	441710033.0	300.0
464.0	0.0	0.6	0.5	16.0	4010.0	0.6	260675349.0	1000.0	20.0	0.05	1320730292.0	300.0
